Path,XMin,YMin,XMax,YMax
1688.png,0.748125,0.206994,0.92875,0.7797729999999999
1689.png,0.76875,0.214556,0.953125,0.777883
1690.png,0.593125,0.719282,0.634375,0.776938
1691.png,0.6125,0.747637,0.6575,0.782609
1692.png,0.751875,0.753308,0.799375,0.7693760000000001
1693.png,0.06375,0.7599239999999999,0.090625,0.784499
1694.png,0.146875,0.758034,0.180625,0.786389
1695.png,0.175,0.7438560000000001,0.203125,0.776938
1696.png,0.2075,0.752363,0.235625,0.782609
1697.png,0.236875,0.754253,0.2625,0.784499
1698.png,0.244375,0.717391,0.2575,0.741966
1699.png,0.26375,0.763705,0.289375,0.784499
1700.png,0.28125,0.726843,0.296875,0.752363
1701.png,0.295625,0.717391,0.32125,0.736295
1702.png,0.303125,0.763705,0.356875,0.78828
1703.png,0.350625,0.7618149999999999,0.38125,0.78828
1704.png,0.38,0.754253,0.401875,0.780718
1705.png,0.406875,0.734405,0.441875,0.786389
1706.png,0.454375,0.754253,0.47875,0.778828
1707.png,0.47875,0.7400760000000001,0.5225,0.778828
1708.png,0.594375,0.728733,0.63375,0.784499
1709.png,0.749375,0.745747,0.7925,0.776938
1710.png,0.79375,0.752363,0.848125,0.784499
1711.png,0.851875,0.749527,0.901875,0.780718
1712.png,0.901875,0.758034,0.950625,0.780718
1713.png,0.274586,0.11125,0.497566,0.28
1714.png,0.030185000000000003,0.0025,0.925024,0.995
1715.png,0.89776,0.481875,0.999026,0.6725
1716.png,0.195,0.21248499999999998,0.688125,0.981993
1717.png,0.32375,0.0,0.62125,0.893157
1718.png,0.32625,0.8199280000000001,0.798125,0.9988
1719.png,0.338125,0.0,0.589375,0.220888
1720.png,0.63125,0.0,0.6825,0.201681
1721.png,0.63375,0.0,0.706875,0.8415370000000001
1722.png,0.873125,0.726291,0.999375,0.9988
1723.png,0.9075,0.379352,0.999375,0.9988
1724.png,0.3775,0.035647000000000005,0.44375,0.129456
1725.png,0.0,0.0,0.48375,0.786116
1726.png,0.2525,0.350844,0.48,0.998124
1727.png,0.48375,0.33958699999999997,0.66,0.998124
1728.png,0.585,0.7495310000000001,0.650625,0.855535
1729.png,0.03875,0.549719,0.0975,0.650094
1730.png,0.100625,0.7429640000000001,0.186875,0.829268
1731.png,0.6475,0.7908069999999999,0.69625,0.8424020000000001
1732.png,0.66375,0.591932,0.71125,0.692308
1733.png,0.073125,0.1675,0.729375,0.819167
1734.png,0.131875,0.798311,0.16375,0.969043
1735.png,0.15875,0.230769,0.244375,0.432458
1736.png,0.1675,0.769231,0.2025,0.976548
1737.png,0.2,0.7842399999999999,0.26125,0.9727950000000001
1738.png,0.32125,0.7908069999999999,0.36625,0.9709190000000001
1739.png,0.3475,0.253283,0.45,0.44465299999999996
1740.png,0.36125,0.767355,0.45875,0.998124
1741.png,0.444375,0.761726,0.496875,0.9831139999999999
1742.png,0.549375,0.252345,0.658125,0.44090100000000004
1743.png,0.5625,0.788931,0.605625,0.9793620000000001
1744.png,0.605625,0.787054,0.650625,0.9793620000000001
1745.png,0.651875,0.7767350000000001,0.690625,0.9634149999999999
1746.png,0.731875,0.232645,0.851875,0.44090100000000004
1747.png,0.754375,0.771107,0.799375,0.9793620000000001
1748.png,0.793125,0.769231,0.844375,0.986867
1749.png,0.849375,0.7767350000000001,0.895625,0.9727950000000001
1750.png,0.033125,0.10416700000000001,0.878125,0.975833
1751.png,0.395,0.5,0.5325,0.8708790000000001
1752.png,0.09,0.35989,0.9525,0.8791209999999999
1753.png,0.09,0.05494500000000001,0.945,0.906593
1754.png,0.475,0.593407,0.6,0.934066
1755.png,0.548125,0.094675,0.925,0.766864
1756.png,0.30125,0.12103499999999999,0.840625,0.870618
1757.png,0.096875,0.118531,0.205,0.8230379999999999
1758.png,0.181875,0.12353900000000001,0.830625,0.87813
1761.png,0.6779999999999999,0.285377,0.9279999999999999,0.742925
1762.png,0.768,0.5235850000000001,0.848,0.643868
1763.png,0.838,0.5471699999999999,0.884,0.646226
1764.png,0.27399999999999997,0.294811,0.9520000000000001,0.910377
1765.png,0.7440000000000001,0.639151,0.826,0.731132
1766.png,0.738,0.48113199999999995,0.77,0.518868
1767.png,0.64,0.25235799999999997,0.932,0.900943
1768.png,0.72,0.492925,0.89,0.721698
1769.png,0.828,0.613208,0.852,0.6580189999999999
1770.png,0.024,0.694415,0.075333,0.781876
1771.png,0.134667,0.743941,0.16933299999999998,0.810327
1772.png,0.212,0.689146,0.259333,0.7776609999999999
1773.png,0.25266700000000003,0.741834,0.30933299999999997,0.801897
1774.png,0.350667,0.847208,0.392667,0.9336139999999999
1775.png,0.39799999999999996,0.854584,0.496667,0.9589040000000001
1776.png,0.453333,0.69863,0.506,0.794521
1777.png,0.516,0.739726,0.590667,0.7903060000000001
1778.png,0.5966670000000001,0.7355109999999999,0.6559999999999999,0.7618550000000001
1779.png,0.688,0.630137,0.743333,0.696523
1780.png,0.72,0.709168,0.774,0.755532
1781.png,0.772667,0.6322439999999999,0.7979999999999999,0.717597
1782.png,0.8140000000000001,0.670179,0.846,0.722866
1783.png,0.839333,0.660695,0.8740000000000001,0.7049529999999999
1784.png,0.001333,0.59431,0.994667,0.986301
1785.png,0.618667,0.8229719999999999,0.7773329999999999,0.98314
1786.png,0.038125,0.18432,0.695625,0.9349459999999999
1787.png,0.24875,0.066722,0.945625,0.626355
1788.png,0.0,0.0,0.3675,0.709167
1789.png,0.314375,0.0,0.88125,0.82
1790.png,0.559375,0.555833,0.585,0.604167
1791.png,0.695625,0.454167,0.849375,0.633333
1792.png,0.087613,0.044855,0.897281,0.741425
1793.png,0.08,0.042453,0.496667,0.84434
1794.png,0.506,0.04717,0.924,0.8549530000000001
1795.png,0.15625,0.175422,0.485,0.8864920000000001
1796.png,0.003268,0.021242,0.9934639999999999,0.875817
1797.png,0.011875,0.042872,0.984375,0.9442659999999999
1798.png,0.7775,0.817308,0.8775,0.9903850000000001
1799.png,0.01,0.8708790000000001,0.046875,0.9903850000000001
1800.png,0.045625,0.929945,0.084375,0.9903850000000001
1801.png,0.07625,0.916209,0.103125,0.980769
1802.png,0.83375,0.769231,0.93875,0.978022
1803.png,0.108519,0.59375,0.363083,0.763125
1804.png,0.057809000000000006,0.02625,0.96146,0.99125
1805.png,0.0,0.0,0.998986,0.71625
1806.png,0.325,0.189531,0.744167,0.808664
1807.png,0.322314,0.0,0.9752069999999999,0.16821
1808.png,0.405625,0.150334,0.64875,0.91314
1811.png,0.4825,0.071248,0.585,0.184111
1812.png,0.308125,0.899748,0.42875,0.968474
1813.png,0.336875,0.863808,0.46375,0.937579
1814.png,0.650625,0.907314,0.804375,0.970366
1815.png,0.169375,0.161412,0.450625,0.62232
1816.png,0.413125,0.213115,0.678125,0.502522
1817.png,0.62,0.342371,0.775625,0.653216
1818.png,0.263682,0.108243,0.706468,0.683597
1819.png,0.02125,0.232636,0.341875,0.76318
1820.png,0.2775,0.0,0.424375,0.055229999999999994
1821.png,0.001667,0.0,0.999167,0.999375
1822.png,0.0,0.0,0.997768,0.996
1823.png,0.07333300000000001,0.431438,0.49555600000000005,0.996656
1824.png,0.43555600000000005,0.0301,0.8644440000000001,0.996656
1825.png,0.196875,0.505833,0.629375,0.9525
1826.png,0.0,0.398333,0.999375,0.999167
1827.png,0.0,0.6175,0.383125,0.990833
1828.png,0.60375,0.5325,0.930625,0.740833
1829.png,0.124375,0.499167,0.21375,0.633333
1830.png,0.33875,0.46,0.389375,0.62
1831.png,0.394375,0.4475,0.465625,0.6075
1832.png,0.57125,0.465,0.6325,0.6025
1833.png,0.6825,0.598333,0.933125,0.919167
1834.png,0.149375,0.61257,0.75625,0.9990620000000001
1835.png,0.47,0.541276,0.6775,0.9606
1846.png,0.133125,0.6435770000000001,0.42125,0.8816120000000001
1847.png,0.551875,0.641058,0.844375,0.8702770000000001
1848.png,0.26375,0.559194,0.308125,0.649874
1849.png,0.2825,0.6007560000000001,0.308125,0.675063
1850.png,0.32125,0.610831,0.348125,0.677582
1851.png,0.354375,0.6007560000000001,0.38375,0.667506
1852.png,0.686875,0.5403020000000001,0.728125,0.652393
1853.png,0.703125,0.5881609999999999,0.7325,0.668766
1854.png,0.7425,0.610831,0.761875,0.693955
1855.png,0.759375,0.603275,0.770625,0.642317
1856.png,0.78625,0.6007560000000001,0.810625,0.6914359999999999
1857.png,0.11875,0.686398,0.253125,0.8904280000000001
1858.png,0.543125,0.676322,0.67125,0.88539
1859.png,0.5725,0.6964739999999999,0.711875,0.895466
1860.png,0.424354,0.033125,0.878229,0.40375
1861.png,0.55625,0.151667,0.96375,0.694167
1862.png,0.466875,0.758333,0.615625,0.9716670000000001
1863.png,0.0825,0.046667,0.559375,0.765
1864.png,0.0,0.015833,0.999375,0.999167
1866.png,0.1325,0.09,0.385625,0.43555600000000005
1867.png,0.723125,0.0,0.965625,0.615556
1868.png,0.7275,0.0,0.963125,0.5022220000000001
1869.png,0.296875,0.055555999999999994,0.506875,0.25666700000000003
1870.png,0.0,0.0,0.999268,0.999091
1871.png,0.125091,0.6863640000000001,0.26774000000000003,0.852727
1872.png,0.231895,0.6972729999999999,0.425018,0.862727
1873.png,0.361375,0.617273,0.44988999999999996,0.814545
1874.png,0.466715,0.617273,0.574982,0.816364
1875.png,0.537674,0.582727,0.6196050000000001,0.810909
1876.png,0.632041,0.620909,0.727871,0.7745449999999999
1877.png,0.766642,0.5636359999999999,0.868325,0.793636
1878.png,0.834674,0.619091,0.89466,0.747273
1879.png,0.08418400000000001,0.262755,0.377551,0.9073129999999999
1880.png,0.134354,0.8894559999999999,0.17602,0.9311219999999999
1881.png,0.170068,0.877551,0.233844,0.9047620000000001
1882.png,0.065,0.0,0.505,0.224444
1883.png,0.040867,0.085625,0.936614,0.89125
1884.png,0.198864,0.121528,0.545455,0.43055600000000005
1885.png,0.21875,0.40625,0.818182,0.9305559999999999
1886.png,0.053333000000000005,0.056666999999999995,0.963333,0.946667
1887.png,0.36595700000000003,0.49681499999999995,0.689362,0.9713379999999999
1888.png,0.46808500000000003,0.079618,0.9957450000000001,0.484076
1889.png,0.634043,0.550955,0.9957450000000001,0.996815
1890.png,0.0,0.006369,0.9957450000000001,0.996815
1891.png,0.582979,0.433121,0.9957450000000001,0.996815
1892.png,0.29875,0.205833,0.770625,0.745
1893.png,0.290625,0.194167,0.765,0.769167
1894.png,0.0,0.26125,0.999353,0.999375
1895.png,0.031333,0.055324,0.252,0.483299
1896.png,0.516,0.378914,0.689333,0.7849689999999999
1897.png,0.829333,0.061587,0.957333,0.5469729999999999
1898.png,0.034,0.25261,0.923333,0.7870560000000001
1899.png,0.3225,0.378333,0.3775,0.453333
1900.png,0.334375,0.143333,0.673125,0.863333
1901.png,0.28474099999999997,0.703799,0.690736,0.971668
1902.png,0.264305,0.728912,0.6771119999999999,0.939472
1903.png,0.37057199999999996,0.653574,0.52861,0.7321310000000001
1904.png,0.095625,0.12382699999999999,0.291875,0.910882
1905.png,0.111875,0.0,0.200625,0.136023
1906.png,0.200625,0.0,0.28625,0.145403
1907.png,0.24,0.21763600000000002,0.318125,0.340525
1908.png,0.251875,0.14821800000000002,0.469375,0.9427770000000001
1909.png,0.313125,0.14258900000000002,0.556875,0.939024
1910.png,0.69625,0.087242,0.8875,0.827392
1911.png,0.769375,0.032833,0.9425,0.788931
1912.png,0.8875,0.0,0.971875,0.183865
1913.png,0.905,0.075985,0.999375,0.224203
1914.png,0.560625,0.0375,0.9975,0.931667
1915.png,0.56125,0.0325,0.999375,0.969167
1916.png,0.740625,0.130833,0.839375,0.265833
1917.png,0.198391,0.14365999999999998,0.836461,0.687801
1918.png,0.0,0.0,0.998659,0.9991969999999999
1921.png,0.320312,0.108073,0.598633,0.6992189999999999
1922.png,0.36132800000000004,0.175781,0.5566409999999999,0.6132810000000001
1923.png,0.41503900000000005,0.289062,0.523438,0.394531
1924.png,0.009159,0.66875,0.22814299999999998,0.921875
1925.png,0.144047,0.288125,0.771857,0.963125
1926.png,0.553705,0.735,0.725229,0.974375
1927.png,0.6328060000000001,0.326875,0.830142,0.6125
1928.png,0.044000000000000004,0.06515599999999999,0.8959999999999999,0.8045329999999999
1929.png,0.0,0.0,0.998812,0.99916
1930.png,0.610937,0.654688,0.759375,0.871875
1931.png,0.004688,0.010937,0.9984379999999999,0.9984379999999999
1932.png,0.288125,0.19583299999999998,0.775625,0.865
1933.png,0.057812999999999996,0.338542,0.9070309999999999,0.851042
1934.png,0.34081999999999996,0.24079299999999998,0.6523439999999999,0.7152970000000001
1935.png,0.518555,0.46175600000000006,0.8808590000000001,0.8314450000000001
1936.png,0.060998000000000004,0.109974,0.998152,0.9616370000000001
1937.png,0.139241,0.027777999999999997,0.886076,0.9662700000000001
1938.png,0.0,0.0,0.206875,0.823418
1939.png,0.0,0.0,0.999375,0.9990559999999999
1940.png,0.779375,0.287063,0.965625,0.474976
1941.png,0.918125,0.340888,0.99875,0.561851
1942.png,0.264444,0.31875,0.333333,0.371875
1943.png,0.394892,0.178926,0.971513,0.794566
1944.png,0.016699000000000002,0.191518,0.6385069999999999,0.821074
1945.png,0.156695,0.023551,0.843305,0.835145
1947.png,0.08125,0.630833,0.103125,0.66
1948.png,0.178125,0.619167,0.19625,0.661667
1949.png,0.296875,0.6275,0.304375,0.663333
1950.png,0.10358599999999998,0.031977,0.9282870000000001,0.9534879999999999
1951.png,0.17131500000000002,0.218023,0.8844620000000001,0.9767440000000001
1952.png,0.398406,0.069767,0.6095619999999999,0.273256
1953.png,0.78045,0.33015500000000003,0.896043,0.8438620000000001
1954.png,0.482545,0.6936829999999999,0.538402,0.777116
1955.png,0.096974,0.442193,0.193949,0.5995229999999999
1956.png,0.16059,0.348033,0.334368,0.897497
1957.png,0.22885999999999998,0.31346799999999997,0.335919,0.8247909999999999
1958.png,0.318852,0.33015500000000003,0.46470100000000003,0.8700829999999999
1959.png,0.419705,0.286055,0.724593,0.864124
1960.png,0.581846,0.42431499999999994,0.66796,0.5947560000000001
1961.png,0.0,0.048866,0.473125,1.0
1962.png,0.2775,0.319372,0.363125,0.513962
1963.png,0.358125,0.161431,0.64375,0.9991270000000001
1964.png,0.48875,0.111693,0.999375,0.9991270000000001
1965.png,0.58375,0.299302,0.79,0.7059340000000001
1966.png,0.113125,0.132635,0.2975,0.46858599999999995
1967.png,0.268125,0.350785,0.34625,0.495637
1968.png,0.40875,0.263525,0.54875,0.509599
1969.png,0.5925,0.350785,0.690625,0.522688
1970.png,0.671875,0.21640500000000001,0.85375,0.585515
1971.png,0.5775,0.378709,0.689375,0.435428
1972.png,0.694375,0.280105,0.8875,0.408377
1973.png,0.12908499999999998,0.478758,0.349673,0.6323529999999999
1974.png,0.138889,0.501634,0.310458,0.5800649999999999
1975.png,0.0575,0.3612,0.099375,0.425509
1976.png,0.02625,0.23151100000000002,0.18625,0.8231510000000001
1977.png,0.085,0.174705,0.420625,0.8338690000000001
1978.png,0.295,0.28081500000000004,0.65625,0.9346190000000001
1979.png,0.64375,0.22508000000000003,0.734375,0.814577
1980.png,0.668125,0.23901399999999998,0.825625,0.848875
1981.png,0.736875,0.199357,0.95625,0.886388
1982.png,0.0,0.7234729999999999,0.999375,0.998928
1983.png,0.032257999999999995,0.0199,0.9806450000000001,0.955224
1984.png,0.0,0.1625,0.489062,0.9984379999999999
1985.png,0.007812,0.165625,0.471875,0.9984379999999999
1986.png,0.359375,0.064062,0.9984379999999999,0.9984379999999999
1987.png,0.201592,0.44375,0.797524,0.865625
1988.png,0.0,0.003125,0.999116,0.999375
1999.png,0.46718699999999996,0.661458,0.660937,0.859375
2000.png,0.697656,0.73125,0.753125,0.851042
2001.png,0.0,0.0,0.9992190000000001,0.998958
2002.png,0.06375,0.247156,0.435,0.980352
2003.png,0.51375,0.198552,0.956875,0.986556
2004.png,0.05625,0.483971,0.455625,0.9689760000000001
2005.png,0.51125,0.427094,0.955,0.9762149999999999
2006.png,0.18875,0.306101,0.311875,0.5563600000000001
2007.png,0.656875,0.26577,0.778125,0.548087
2008.png,0.0,0.0,0.9972530000000001,0.998158
2009.png,0.251076,0.279383,0.440459,0.645472
2010.png,0.236729,0.315029,0.444763,0.66185
2011.png,0.398852,0.319846,0.46628400000000003,0.411368
2012.png,0.46341499999999997,0.458574,0.731707,0.700385
2013.png,0.47202299999999997,0.34778400000000004,0.556671,0.423892
2014.png,0.5624100000000001,0.299615,0.659971,0.406551
2015.png,0.354376,0.34104,0.406026,0.364162
2016.png,0.408895,0.294798,0.451937,0.32948
2017.png,0.48063100000000003,0.32659,0.51076,0.349711
2018.png,0.5236729999999999,0.287091,0.558106,0.319846
2019.png,0.593974,0.419075,0.629842,0.45375699999999997
2020.png,0.5525,0.449671,0.595,0.5484479999999999
2021.png,0.555625,0.45531499999999997,0.598125,0.546566
2022.png,0.154717,0.124324,0.7433960000000001,0.524324
2023.png,0.46037700000000004,0.286486,0.6716979999999999,0.42973
2024.png,0.660377,0.175676,0.724528,0.23783800000000002
2025.png,0.295625,0.5940409999999999,0.324375,0.621043
2026.png,0.02625,0.094041,0.981875,0.89013
2027.png,0.279375,0.487896,0.5175,0.664804
2040.png,0.458125,0.75527,0.501875,0.8240149999999999
2041.png,0.15625,0.23827399999999999,0.455625,0.532833
2042.png,0.21,0.042214,0.375,0.236398
2043.png,0.306875,0.5365850000000001,0.5325,0.7579739999999999
2044.png,0.3675,0.08818,0.503125,0.21575999999999998
2045.png,0.451875,0.150094,0.659375,0.31144499999999997
2046.png,0.459375,0.0075049999999999995,0.645625,0.146341
2047.png,0.525,0.602251,0.725,0.8151970000000001
2048.png,0.6875,0.39774899999999996,0.82625,0.7232649999999999
2049.png,0.814375,0.360225,0.97,0.666979
2050.png,0.18375,0.8461540000000001,0.228125,0.8771110000000001
2051.png,0.23125,0.150094,0.29875,0.203565
2052.png,0.274375,0.061914,0.361875,0.126642
2053.png,0.375625,0.6181989999999999,0.466875,0.702627
2054.png,0.465625,0.604128,0.51,0.692308
2055.png,0.484375,0.243902,0.54625,0.276735
2056.png,0.50125,0.049719,0.55875,0.11726099999999999
2057.png,0.566875,0.051595,0.625625,0.104128
2058.png,0.579375,0.69606,0.678125,0.771107
2059.png,0.680625,0.7157600000000001,0.725625,0.761726
2060.png,0.7275,0.636023,0.809375,0.668856
2061.png,0.86,0.484991,0.930625,0.586304
2062.png,0.001875,0.0,0.999375,0.9990620000000001
2063.png,0.07875,0.12288900000000001,0.55875,0.997186
2064.png,0.23,0.096623,0.55375,0.5853659999999999
2065.png,0.07625,0.11913699999999999,0.58,0.998124
2066.png,0.4525,0.305816,0.485625,0.334897
2067.png,0.49625,0.468105,0.54125,0.522514
2068.png,0.278125,0.34803,0.361875,0.49624799999999997
2069.png,0.21,0.22889299999999999,0.358125,0.45872399999999997
2070.png,0.055,0.500938,0.5475,0.9990620000000001
2071.png,0.349375,0.17636,0.559375,0.6097560000000001
2072.png,0.235,0.777674,0.505,0.9990620000000001
2073.png,0.503125,0.29549699999999995,0.56375,0.414634
2074.png,0.46435299999999996,0.4975,0.857411,0.75375
2075.png,0.331144,0.0975,0.9071290000000001,0.908125
2076.png,0.0,0.434375,0.9568479999999999,0.55875
2077.png,0.689493,0.9425,0.797373,0.999375
2078.png,0.271875,0.256065,0.744531,0.663971
2079.png,0.0,0.0,0.999094,0.999333
2080.png,0.11,0.500833,0.879375,0.963333
2081.png,0.259375,0.1425,0.889375,0.566667
2082.png,0.520625,0.708098,0.72375,0.853107
2083.png,0.019375,0.099812,0.953125,0.671375
2084.png,0.511875,0.518832,0.999375,0.868173
2085.png,0.034314,0.320261,0.48529399999999995,0.714052
2086.png,0.54902,0.305556,0.9722219999999999,0.735294
2087.png,0.03268,0.031045999999999997,0.9673200000000001,0.965686
2088.png,0.0,0.0,0.276875,0.999059
2089.png,0.059375,0.087488,0.999375,0.999059
2090.png,0.43375,0.44214499999999995,0.53625,0.609595
2091.png,0.143125,0.076681,0.315625,0.9264709999999999
2092.png,0.418125,0.831933,0.478125,0.94958
2093.png,0.409375,0.357143,0.47375,0.467437
2094.png,0.3125,0.051471,0.496875,0.940126
2095.png,0.499375,0.12395,0.653125,0.9086129999999999
2096.png,0.63,0.072479,0.793125,0.886555
2097.png,0.15875,0.915966,0.1975,0.977941
2098.png,0.239375,0.883403,0.3175,0.9632350000000001
2099.png,0.334375,0.875,0.373125,0.94958
2100.png,0.52,0.8382350000000001,0.555,0.9065129999999999
2101.png,0.593125,0.8382350000000001,0.653125,0.896008
2102.png,0.62125,0.803571,0.67,0.889706
2103.png,0.693125,0.797269,0.753125,0.866597
2104.png,0.07194199999999999,0.256198,0.297362,0.9917360000000001
2105.png,0.22541999999999998,0.157025,0.374101,0.77686
2106.png,0.359712,0.0,0.527578,0.578512
2107.png,0.098321,0.586777,0.318945,0.9917360000000001
2108.png,0.23740999999999998,0.347107,0.364508,0.818182
2119.png,0.504167,0.304167,0.86875,0.6625
2120.png,0.396875,0.325,0.5125,0.416667
2121.png,0.0,0.0,0.998958,0.998611
2122.png,0.601042,0.3625,0.757292,0.530556
2123.png,0.6625,0.231944,0.742708,0.3
2124.png,0.751042,0.24027800000000002,0.8125,0.277778
2125.png,0.901042,0.24722199999999997,0.945833,0.345833
2128.png,0.0,0.3175,0.1725,0.999375
2129.png,0.2725,0.875235,0.31375,0.986867
2130.png,0.794375,0.9174479999999999,0.8275,0.9924950000000001
2131.png,0.055,0.376875,0.394375,0.75
2132.png,0.4325,0.345625,0.680625,0.55375
2133.png,0.605,0.661875,0.811875,0.868125
2134.png,0.7075,0.4975,0.905625,0.6375
2135.png,0.125625,0.43,0.36,0.645
2136.png,0.218125,0.274375,0.310625,0.365
2137.png,0.48125,0.34125,0.69625,0.539375
2138.png,0.52875,0.618125,0.6725,0.84
2139.png,0.600625,0.69625,0.824375,0.86875
2140.png,0.740625,0.525625,0.889375,0.64375
2141.png,0.8075,0.703125,0.96625,0.903125
2147.png,0.210833,0.185549,0.775,0.8617309999999999
2148.png,0.0,0.0068969999999999995,0.997159,0.996552
2149.png,0.053085,0.319846,0.46484899999999996,0.8391139999999999
2150.png,0.357143,0.335484,0.678571,0.696774
2208.png,0.30625,0.148125,0.8429690000000001,0.814375
2209.png,0.646875,0.23375,0.8,0.371875
2210.png,0.401563,0.275,0.7539060000000001,0.466875
2211.png,0.503125,0.270625,0.674219,0.39
2212.png,0.301875,0.128518,0.731875,1.0
2213.png,0.31875,0.110694,0.763125,0.9990620000000001
2214.png,0.039375,0.168856,0.194375,0.549719
2216.png,0.1,0.0,0.9125,0.999067
2217.png,0.305625,0.270931,0.92875,0.836312
2218.png,0.0,0.18908699999999998,0.37125,0.389464
2219.png,0.0,0.0,0.4075,0.317968
2220.png,0.005,0.310442,0.351875,0.4873
2221.png,0.560625,0.517824,0.878125,0.967167
2222.png,0.565,0.5422140000000001,0.870625,0.984991
2223.png,0.66375,0.633208,0.75875,0.768293
2224.png,0.0,0.0,0.999375,0.9988290000000001
2225.png,0.074375,0.0,0.398125,0.734167
2226.png,0.303125,0.0,0.619375,0.865833
2227.png,0.5975,0.0,0.999375,0.999167
2228.png,0.180625,0.106315,0.414375,0.8201440000000001
2229.png,0.25,0.358121,0.435,0.534247
2230.png,0.425,0.133072,0.5275,0.22700599999999999
2231.png,0.0775,0.103718,0.5475,0.872798
2232.png,0.475,0.320939,0.915,0.880626
2233.png,0.2825,0.522505,0.535,0.694716
2234.png,0.315,0.763209,0.435,0.878669
2235.png,0.5575,0.471624,0.805,0.667319
2236.png,0.58,0.712329,0.78,0.825832
2237.png,0.295,0.524462,0.5175,0.6888449999999999
2238.png,0.565,0.48140900000000003,0.8025,0.6575340000000001
2239.png,0.33,0.465753,0.385,0.499022
2240.png,0.6175,0.436399,0.655,0.463796
2241.png,0.0775,0.12328800000000001,0.515,0.878669
2242.png,0.48,0.320939,0.915,0.876712
2243.png,0.245,0.772994,0.375,0.878669
2244.png,0.5175,0.7495109999999999,0.8175,0.880626
2245.png,0.585,0.324853,0.73,0.48336599999999996
2246.png,0.295,0.399217,0.4025,0.518591
2247.png,0.5925,0.38747600000000004,0.7075,0.475538
2248.png,0.0775,0.534247,0.3025,0.872798
2249.png,0.3975,0.09980399999999999,0.555,0.563601
2250.png,0.4825,0.51272,0.5525,0.686888
2251.png,0.695,0.322896,0.915,0.51272
2252.png,0.3475,0.434442,0.38,0.471624
2253.png,0.615,0.399217,0.65,0.434442
2254.png,0.2125,0.812133,0.2575,0.874755
2255.png,0.4975,0.78865,0.63,0.876712
2256.png,0.0,0.212418,0.7663399999999999,0.998366
2257.png,0.019608,0.521242,0.612745,0.810458
2258.png,0.537582,0.21568600000000002,0.998366,0.965686
2259.png,0.009333,0.01797,0.986667,0.986258
2260.png,0.0,0.0,0.9978309999999999,0.9992610000000001
2261.png,0.173536,0.21359899999999998,0.400217,0.35846300000000003
2262.png,0.605206,0.21286,0.831887,0.365115
2263.png,0.006875,0.934167,0.11125,0.999167
2264.png,0.016875,0.845833,0.06875,0.925
2265.png,0.06625,0.830833,0.125625,0.9275
2266.png,0.084375,0.8475,0.155,0.9275
2267.png,0.115,0.8875,0.1925,0.999167
2268.png,0.0,0.0,0.515625,0.502361
2269.png,0.0,0.504249,0.999375,0.9990559999999999
2270.png,0.15,0.032222,0.86,0.965556
2271.png,0.373125,0.196667,0.523125,0.5588890000000001
2272.png,0.376875,0.436667,0.53875,0.477778
2273.png,0.378125,0.5755560000000001,0.520625,0.634444
2274.png,0.379375,0.614444,0.530625,0.677778
2275.png,0.385,0.616667,0.525625,0.638889
2276.png,0.38625,0.666667,0.533125,0.736667
2277.png,0.3875,0.361111,0.531875,0.395556
2278.png,0.38875,0.53,0.531875,0.5711109999999999
2279.png,0.3925,0.474444,0.523125,0.513333
2280.png,0.3925,0.276667,0.525625,0.3
2281.png,0.3925,0.645556,0.525625,0.6688890000000001
2282.png,0.39375,0.20444400000000001,0.525,0.27555599999999997
2283.png,0.39375,0.393333,0.528125,0.426667
2284.png,0.395,0.302222,0.530625,0.341111
2285.png,0.395,0.504444,0.530625,0.517778
2286.png,0.4025,0.417778,0.529375,0.43444399999999994
2287.png,0.40375,0.34777800000000003,0.528125,0.367778
2288.png,0.405,0.335556,0.534375,0.35
2289.png,0.5975,0.23777800000000002,0.774375,0.7844439999999999
2290.png,0.0,0.0,0.999375,0.9988889999999999
2291.png,0.015833,0.045,1.0,0.855
2292.png,0.185625,0.0,0.693125,0.622889
2293.png,0.1925,0.0,0.6975,0.610694
2294.png,0.243125,0.794846,0.2725,0.841427
2295.png,0.050625,0.041446,0.37625,0.9479719999999999
2296.png,0.0,0.044092,0.06875,0.190476
2297.png,0.0,0.304233,0.085625,0.720459
2298.png,0.0575,0.557319,0.1225,0.6948850000000001
2299.png,0.0625,0.091711,0.12625,0.233686
2300.png,0.12125,0.10582000000000001,0.205625,0.24338600000000002
2301.png,0.18,0.031745999999999996,0.2325,0.134921
2302.png,0.21875,0.066138,0.385,0.926808
2303.png,0.2775,0.080247,0.59,0.9338620000000001
2304.png,0.28,0.035273,0.339375,0.183422
2305.png,0.411875,0.080247,0.59125,0.915344
2306.png,0.491875,0.042328,0.7425,0.9338620000000001
2307.png,0.5725,0.08906499999999999,0.6425,0.214286
2308.png,0.58625,0.093474,0.87875,0.940917
2309.png,0.616875,0.014990999999999999,0.68875,0.112875
2310.png,0.713125,0.10582000000000001,0.955625,0.939153
2311.png,0.714375,0.0,0.795,0.12169300000000001
2312.png,0.806875,0.06966499999999999,0.94,0.281305
2313.png,0.813125,0.230159,0.88875,0.386243
2314.png,0.8875,0.223104,0.966875,0.37478
2315.png,0.924375,0.004409000000000001,0.999375,0.171076
2316.png,0.0,0.032628,0.076875,0.190476
2317.png,0.0,0.304233,0.086875,0.70194
2318.png,0.05875,0.567901,0.133125,0.703704
