ImageID,OriginalURL,OriginalLandingURL,XMin,YMin,XMax,YMax,Labels
0061f530ca635675,https://farm6.staticflickr.com/7371/9586796395_a46cd22022_o.jpg,https://www.flickr.com/photos/vikalpasl/9586796395,0.178333,0.54,0.4775,0.76125,/m/016vt9
0061f530ca635675,https://farm6.staticflickr.com/7371/9586796395_a46cd22022_o.jpg,https://www.flickr.com/photos/vikalpasl/9586796395,0.2775,0.03,0.735833,0.274375,/m/016vt9
0061f530ca635675,https://farm6.staticflickr.com/7371/9586796395_a46cd22022_o.jpg,https://www.flickr.com/photos/vikalpasl/9586796395,0.2825,0.295,0.733333,0.520625,/m/016vt9
0061f530ca635675,https://farm6.staticflickr.com/7371/9586796395_a46cd22022_o.jpg,https://www.flickr.com/photos/vikalpasl/9586796395,0.3575,0.77125,0.660833,0.99875,/m/016vt9
0061f530ca635675,https://farm6.staticflickr.com/7371/9586796395_a46cd22022_o.jpg,https://www.flickr.com/photos/vikalpasl/9586796395,0.521667,0.539375,0.8175,0.759375,/m/016vt9
00981f12a278a719,https://c2.staticflickr.com/3/2132/2542086745_92bb89be69_o.jpg,https://www.flickr.com/photos/anthony040/2542086745,0.52125,0.408333,0.539375,0.420833,/m/02wvcj0
01ebeb61f5b9b25e,https://c7.staticflickr.com/3/2783/4234286039_45b0b5afc3_o.jpg,https://www.flickr.com/photos/jdhancock/4234286039,0.0,0.0,0.999375,0.999059,/m/016vt9
0051556fa9b983fc,https://c5.staticflickr.com/1/59/225898653_f41cae423d_o.jpg,https://www.flickr.com/photos/perspective/225898653/,0.401394,0.271466,0.586653,0.523778,/m/02wvcj0
0029974798c0a708,https://c1.staticflickr.com/4/3314/3623323670_da971030c6_o.jpg,https://www.flickr.com/photos/7855449@N02/3623323670,0.0,0.010989,0.460751,0.840659,/m/01sdgj
2268ea636c6dee2c,https://c5.staticflickr.com/4/3334/3595040046_0d790c1821_o.jpg,https://www.flickr.com/photos/88531234@N00/3595040046,0.018125,0.205833,0.9275,0.905,/m/016vt9
047de0e7a087f192,https://farm3.staticflickr.com/7435/12440306064_5c1cd5e59d_o.jpg,https://www.flickr.com/photos/pestoverde/12440306064,0.10125,0.300188,0.77375,0.927767,/m/02h5d
005e0e8e16d795b4,https://farm5.staticflickr.com/6078/6061739471_3b8a89332c_o.jpg,https://www.flickr.com/photos/davidchief/6061739471,0.07375,0.0,0.941875,0.999066,/m/09vh0m
0075ba55bbacfe2c,https://c5.staticflickr.com/8/7580/15224882224_205c214f0e_o.jpg,https://www.flickr.com/photos/acumenfund/15224882224,0.025625,0.181667,0.126875,0.828333,/m/01sdgj
0075ba55bbacfe2c,https://c5.staticflickr.com/8/7580/15224882224_205c214f0e_o.jpg,https://www.flickr.com/photos/acumenfund/15224882224,0.103125,0.140833,0.651875,0.8575,/m/01sdgj
006ffd32336622f2,https://farm3.staticflickr.com/8855/18064701750_55d4e33dd9_o.jpg,https://www.flickr.com/photos/mmorgan8186/18064701750,0.132623,0.238125,0.818006,0.836875,/m/016vt9
0224b975eca37f78,https://c1.staticflickr.com/4/3151/2381071707_9644bf481a_o.jpg,https://www.flickr.com/photos/boston_public_library/2381071707,0.3175,0.336436,0.473333,0.75,/m/016vt9
0224b975eca37f78,https://c1.staticflickr.com/4/3151/2381071707_9644bf481a_o.jpg,https://www.flickr.com/photos/boston_public_library/2381071707,0.536667,0.265957,0.843333,0.534574,/m/016vt9
0224b975eca37f78,https://c1.staticflickr.com/4/3151/2381071707_9644bf481a_o.jpg,https://www.flickr.com/photos/boston_public_library/2381071707,0.8325,0.0,0.999167,0.666223,/m/016vt9
09b906e2d94519d5,https://farm6.staticflickr.com/8333/8138778128_76fa6b6a75_o.jpg,https://www.flickr.com/photos/dohastadiumplusqatar/8138778128,0.205,0.234672,0.28,0.365751,/m/02wvcj0
09b906e2d94519d5,https://farm6.staticflickr.com/8333/8138778128_76fa6b6a75_o.jpg,https://www.flickr.com/photos/dohastadiumplusqatar/8138778128,0.811875,0.157505,0.974375,0.96723,/m/02wvcj0
09b906e2d94519d5,https://farm6.staticflickr.com/8333/8138778128_76fa6b6a75_o.jpg,https://www.flickr.com/photos/dohastadiumplusqatar/8138778128,0.10625,0.028541,0.17125,0.098309,/m/02wvcj0
09b906e2d94519d5,https://farm6.staticflickr.com/8333/8138778128_76fa6b6a75_o.jpg,https://www.flickr.com/photos/dohastadiumplusqatar/8138778128,0.239375,0.059197,0.296875,0.128964,/m/02wvcj0
09b906e2d94519d5,https://farm6.staticflickr.com/8333/8138778128_76fa6b6a75_o.jpg,https://www.flickr.com/photos/dohastadiumplusqatar/8138778128,0.336875,0.054968,0.37875,0.071882,/m/02wvcj0
09b906e2d94519d5,https://farm6.staticflickr.com/8333/8138778128_76fa6b6a75_o.jpg,https://www.flickr.com/photos/dohastadiumplusqatar/8138778128,0.4675,0.022199,0.51875,0.087738,/m/02wvcj0
09b906e2d94519d5,https://farm6.staticflickr.com/8333/8138778128_76fa6b6a75_o.jpg,https://www.flickr.com/photos/dohastadiumplusqatar/8138778128,0.553125,0.251586,0.61125,0.360465,/m/02wvcj0
09b906e2d94519d5,https://farm6.staticflickr.com/8333/8138778128_76fa6b6a75_o.jpg,https://www.flickr.com/photos/dohastadiumplusqatar/8138778128,0.853125,0.162791,0.911875,0.247357,/m/02wvcj0
09b906e2d94519d5,https://farm6.staticflickr.com/8333/8138778128_76fa6b6a75_o.jpg,https://www.flickr.com/photos/dohastadiumplusqatar/8138778128,0.106875,0.031712,0.169375,0.17019,/m/02wvcj0
09b906e2d94519d5,https://farm6.staticflickr.com/8333/8138778128_76fa6b6a75_o.jpg,https://www.flickr.com/photos/dohastadiumplusqatar/8138778128,0.211875,0.020085,0.220625,0.035941,/m/02wvcj0
09b906e2d94519d5,https://farm6.staticflickr.com/8333/8138778128_76fa6b6a75_o.jpg,https://www.flickr.com/photos/dohastadiumplusqatar/8138778128,0.221875,0.241015,0.295,0.393235,/m/02wvcj0
09b906e2d94519d5,https://farm6.staticflickr.com/8333/8138778128_76fa6b6a75_o.jpg,https://www.flickr.com/photos/dohastadiumplusqatar/8138778128,0.23875,0.059197,0.2925,0.200846,/m/02wvcj0
09b906e2d94519d5,https://farm6.staticflickr.com/8333/8138778128_76fa6b6a75_o.jpg,https://www.flickr.com/photos/dohastadiumplusqatar/8138778128,0.328125,0.052854,0.381875,0.174419,/m/02wvcj0
09b906e2d94519d5,https://farm6.staticflickr.com/8333/8138778128_76fa6b6a75_o.jpg,https://www.flickr.com/photos/dohastadiumplusqatar/8138778128,0.371875,0.22833,0.430625,0.360465,/m/02wvcj0
09b906e2d94519d5,https://farm6.staticflickr.com/8333/8138778128_76fa6b6a75_o.jpg,https://www.flickr.com/photos/dohastadiumplusqatar/8138778128,0.464375,0.01797,0.523125,0.176533,/m/02wvcj0
09b906e2d94519d5,https://farm6.staticflickr.com/8333/8138778128_76fa6b6a75_o.jpg,https://www.flickr.com/photos/dohastadiumplusqatar/8138778128,0.548125,0.266385,0.60875,0.40592,/m/02wvcj0
09b906e2d94519d5,https://farm6.staticflickr.com/8333/8138778128_76fa6b6a75_o.jpg,https://www.flickr.com/photos/dohastadiumplusqatar/8138778128,0.6075,0.046512,0.6625,0.180761,/m/02wvcj0
09b906e2d94519d5,https://farm6.staticflickr.com/8333/8138778128_76fa6b6a75_o.jpg,https://www.flickr.com/photos/dohastadiumplusqatar/8138778128,0.680625,0.221987,0.734375,0.362579,/m/02wvcj0
09b906e2d94519d5,https://farm6.staticflickr.com/8333/8138778128_76fa6b6a75_o.jpg,https://www.flickr.com/photos/dohastadiumplusqatar/8138778128,0.76625,0.013742,0.820625,0.157505,/m/02wvcj0
09b906e2d94519d5,https://farm6.staticflickr.com/8333/8138778128_76fa6b6a75_o.jpg,https://www.flickr.com/photos/dohastadiumplusqatar/8138778128,0.855,0.168076,0.915,0.315011,/m/02wvcj0
09b906e2d94519d5,https://farm6.staticflickr.com/8333/8138778128_76fa6b6a75_o.jpg,https://www.flickr.com/photos/dohastadiumplusqatar/8138778128,0.881875,0.0074,0.888125,0.024313,/m/02wvcj0
09b906e2d94519d5,https://farm6.staticflickr.com/8333/8138778128_76fa6b6a75_o.jpg,https://www.flickr.com/photos/dohastadiumplusqatar/8138778128,0.923125,0.0,0.999375,0.135307,/m/02wvcj0
09b906e2d94519d5,https://farm6.staticflickr.com/8333/8138778128_76fa6b6a75_o.jpg,https://www.flickr.com/photos/dohastadiumplusqatar/8138778128,0.021875,0.046512,0.31375,0.938689,/m/02wvcj0
09b906e2d94519d5,https://farm6.staticflickr.com/8333/8138778128_76fa6b6a75_o.jpg,https://www.flickr.com/photos/dohastadiumplusqatar/8138778128,0.029375,0.052854,0.296875,0.930233,/m/02wvcj0
09b906e2d94519d5,https://farm6.staticflickr.com/8333/8138778128_76fa6b6a75_o.jpg,https://www.flickr.com/photos/dohastadiumplusqatar/8138778128,0.15375,0.243129,0.450625,0.958774,/m/02wvcj0
09b906e2d94519d5,https://farm6.staticflickr.com/8333/8138778128_76fa6b6a75_o.jpg,https://www.flickr.com/photos/dohastadiumplusqatar/8138778128,0.291875,0.022199,0.57125,0.95666,/m/02wvcj0
09b906e2d94519d5,https://farm6.staticflickr.com/8333/8138778128_76fa6b6a75_o.jpg,https://www.flickr.com/photos/dohastadiumplusqatar/8138778128,0.3075,0.057082,0.445625,0.928118,/m/02wvcj0
09b906e2d94519d5,https://farm6.staticflickr.com/8333/8138778128_76fa6b6a75_o.jpg,https://www.flickr.com/photos/dohastadiumplusqatar/8138778128,0.31125,0.238901,0.483125,0.975687,/m/02wvcj0
09b906e2d94519d5,https://farm6.staticflickr.com/8333/8138778128_76fa6b6a75_o.jpg,https://www.flickr.com/photos/dohastadiumplusqatar/8138778128,0.446875,0.042283,0.850625,0.934461,/m/02wvcj0
09b906e2d94519d5,https://farm6.staticflickr.com/8333/8138778128_76fa6b6a75_o.jpg,https://www.flickr.com/photos/dohastadiumplusqatar/8138778128,0.465,0.243129,0.67125,0.96723,/m/02wvcj0
09b906e2d94519d5,https://farm6.staticflickr.com/8333/8138778128_76fa6b6a75_o.jpg,https://www.flickr.com/photos/dohastadiumplusqatar/8138778128,0.62625,0.22833,0.83,0.971459,/m/02wvcj0
09b906e2d94519d5,https://farm6.staticflickr.com/8333/8138778128_76fa6b6a75_o.jpg,https://www.flickr.com/photos/dohastadiumplusqatar/8138778128,0.7175,0.011628,0.9275,0.95666,/m/02wvcj0
09b906e2d94519d5,https://farm6.staticflickr.com/8333/8138778128_76fa6b6a75_o.jpg,https://www.flickr.com/photos/dohastadiumplusqatar/8138778128,0.023125,0.008457,0.931875,0.972516,/m/02wvcj0
09b906e2d94519d5,https://farm6.staticflickr.com/8333/8138778128_76fa6b6a75_o.jpg,https://www.flickr.com/photos/dohastadiumplusqatar/8138778128,0.84625,0.0,0.86625,0.072939,/m/02wvcj0
09b906e2d94519d5,https://farm6.staticflickr.com/8333/8138778128_76fa6b6a75_o.jpg,https://www.flickr.com/photos/dohastadiumplusqatar/8138778128,0.875625,0.006342,0.8975,0.090909,/m/02wvcj0
09b906e2d94519d5,https://farm6.staticflickr.com/8333/8138778128_76fa6b6a75_o.jpg,https://www.flickr.com/photos/dohastadiumplusqatar/8138778128,0.905,0.0,0.999375,0.183932,/m/02wvcj0
09b906e2d94519d5,https://farm6.staticflickr.com/8333/8138778128_76fa6b6a75_o.jpg,https://www.flickr.com/photos/dohastadiumplusqatar/8138778128,0.04125,0.883721,0.085,0.946089,/m/02wvcj0
09b906e2d94519d5,https://farm6.staticflickr.com/8333/8138778128_76fa6b6a75_o.jpg,https://www.flickr.com/photos/dohastadiumplusqatar/8138778128,0.113125,0.875264,0.171875,0.935518,/m/02wvcj0
09b906e2d94519d5,https://farm6.staticflickr.com/8333/8138778128_76fa6b6a75_o.jpg,https://www.flickr.com/photos/dohastadiumplusqatar/8138778128,0.171875,0.91649,0.218125,0.966173,/m/02wvcj0
09b906e2d94519d5,https://farm6.staticflickr.com/8333/8138778128_76fa6b6a75_o.jpg,https://www.flickr.com/photos/dohastadiumplusqatar/8138778128,0.174375,0.865751,0.195,0.939746,/m/02wvcj0
09b906e2d94519d5,https://farm6.staticflickr.com/8333/8138778128_76fa6b6a75_o.jpg,https://www.flickr.com/photos/dohastadiumplusqatar/8138778128,0.24125,0.844609,0.278125,0.929175,/m/02wvcj0
09b906e2d94519d5,https://farm6.staticflickr.com/8333/8138778128_76fa6b6a75_o.jpg,https://www.flickr.com/photos/dohastadiumplusqatar/8138778128,0.278125,0.904863,0.316875,0.961945,/m/02wvcj0
09b906e2d94519d5,https://farm6.staticflickr.com/8333/8138778128_76fa6b6a75_o.jpg,https://www.flickr.com/photos/dohastadiumplusqatar/8138778128,0.315625,0.906977,0.35125,0.964059,/m/02wvcj0
09b906e2d94519d5,https://farm6.staticflickr.com/8333/8138778128_76fa6b6a75_o.jpg,https://www.flickr.com/photos/dohastadiumplusqatar/8138778128,0.35125,0.865751,0.3975,0.929175,/m/02wvcj0
09b906e2d94519d5,https://farm6.staticflickr.com/8333/8138778128_76fa6b6a75_o.jpg,https://www.flickr.com/photos/dohastadiumplusqatar/8138778128,0.43875,0.911205,0.475625,0.972516,/m/02wvcj0
09b906e2d94519d5,https://farm6.staticflickr.com/8333/8138778128_76fa6b6a75_o.jpg,https://www.flickr.com/photos/dohastadiumplusqatar/8138778128,0.4875,0.904863,0.513125,0.970402,/m/02wvcj0
09b906e2d94519d5,https://farm6.staticflickr.com/8333/8138778128_76fa6b6a75_o.jpg,https://www.flickr.com/photos/dohastadiumplusqatar/8138778128,0.516875,0.875264,0.5525,0.943975,/m/02wvcj0
09b906e2d94519d5,https://farm6.staticflickr.com/8333/8138778128_76fa6b6a75_o.jpg,https://www.flickr.com/photos/dohastadiumplusqatar/8138778128,0.575625,0.853066,0.6025,0.93129,/m/02wvcj0
09b906e2d94519d5,https://farm6.staticflickr.com/8333/8138778128_76fa6b6a75_o.jpg,https://www.flickr.com/photos/dohastadiumplusqatar/8138778128,0.60125,0.91649,0.639375,0.97463,/m/02wvcj0
09b906e2d94519d5,https://farm6.staticflickr.com/8333/8138778128_76fa6b6a75_o.jpg,https://www.flickr.com/photos/dohastadiumplusqatar/8138778128,0.625625,0.867865,0.65125,0.929175,/m/02wvcj0
09b906e2d94519d5,https://farm6.staticflickr.com/8333/8138778128_76fa6b6a75_o.jpg,https://www.flickr.com/photos/dohastadiumplusqatar/8138778128,0.64375,0.904863,0.684375,0.964059,/m/02wvcj0
09b906e2d94519d5,https://farm6.staticflickr.com/8333/8138778128_76fa6b6a75_o.jpg,https://www.flickr.com/photos/dohastadiumplusqatar/8138778128,0.71375,0.896406,0.786875,0.939746,/m/02wvcj0
09b906e2d94519d5,https://farm6.staticflickr.com/8333/8138778128_76fa6b6a75_o.jpg,https://www.flickr.com/photos/dohastadiumplusqatar/8138778128,0.734375,0.914376,0.771875,0.972516,/m/02wvcj0
09b906e2d94519d5,https://farm6.staticflickr.com/8333/8138778128_76fa6b6a75_o.jpg,https://www.flickr.com/photos/dohastadiumplusqatar/8138778128,0.8,0.918605,0.855,0.972516,/m/02wvcj0
09b906e2d94519d5,https://farm6.staticflickr.com/8333/8138778128_76fa6b6a75_o.jpg,https://www.flickr.com/photos/dohastadiumplusqatar/8138778128,0.85125,0.892178,0.876875,0.959831,/m/02wvcj0
09b906e2d94519d5,https://farm6.staticflickr.com/8333/8138778128_76fa6b6a75_o.jpg,https://www.flickr.com/photos/dohastadiumplusqatar/8138778128,0.936875,0.927061,0.97125,0.976744,/m/02wvcj0
09b906e2d94519d5,https://farm6.staticflickr.com/8333/8138778128_76fa6b6a75_o.jpg,https://www.flickr.com/photos/dohastadiumplusqatar/8138778128,0.118125,0.057082,0.164375,0.159619,/m/02wvcj0
09b906e2d94519d5,https://farm6.staticflickr.com/8333/8138778128_76fa6b6a75_o.jpg,https://www.flickr.com/photos/dohastadiumplusqatar/8138778128,0.234375,0.293869,0.280625,0.38055,/m/02wvcj0
09b906e2d94519d5,https://farm6.staticflickr.com/8333/8138778128_76fa6b6a75_o.jpg,https://www.flickr.com/photos/dohastadiumplusqatar/8138778128,0.244375,0.089852,0.294375,0.191332,/m/02wvcj0
09b906e2d94519d5,https://farm6.staticflickr.com/8333/8138778128_76fa6b6a75_o.jpg,https://www.flickr.com/photos/dohastadiumplusqatar/8138778128,0.329375,0.066596,0.386875,0.175476,/m/02wvcj0
09b906e2d94519d5,https://farm6.staticflickr.com/8333/8138778128_76fa6b6a75_o.jpg,https://www.flickr.com/photos/dohastadiumplusqatar/8138778128,0.375,0.248414,0.425,0.350951,/m/02wvcj0
09b906e2d94519d5,https://farm6.staticflickr.com/8333/8138778128_76fa6b6a75_o.jpg,https://www.flickr.com/photos/dohastadiumplusqatar/8138778128,0.4725,0.056025,0.51625,0.151163,/m/02wvcj0
09b906e2d94519d5,https://farm6.staticflickr.com/8333/8138778128_76fa6b6a75_o.jpg,https://www.flickr.com/photos/dohastadiumplusqatar/8138778128,0.5625,0.313953,0.61125,0.409091,/m/02wvcj0
09b906e2d94519d5,https://farm6.staticflickr.com/8333/8138778128_76fa6b6a75_o.jpg,https://www.flickr.com/photos/dohastadiumplusqatar/8138778128,0.61125,0.05814,0.67,0.17019,/m/02wvcj0
09b906e2d94519d5,https://farm6.staticflickr.com/8333/8138778128_76fa6b6a75_o.jpg,https://www.flickr.com/photos/dohastadiumplusqatar/8138778128,0.67625,0.2463,0.7325,0.346723,/m/02wvcj0
09b906e2d94519d5,https://farm6.staticflickr.com/8333/8138778128_76fa6b6a75_o.jpg,https://www.flickr.com/photos/dohastadiumplusqatar/8138778128,0.77,0.023256,0.81875,0.130021,/m/02wvcj0
09b906e2d94519d5,https://farm6.staticflickr.com/8333/8138778128_76fa6b6a75_o.jpg,https://www.flickr.com/photos/dohastadiumplusqatar/8138778128,0.853125,0.209302,0.911875,0.313953,/m/02wvcj0
007085c9466545f6,https://farm7.staticflickr.com/1363/5145002073_6d316a6586_o.jpg,https://www.flickr.com/photos/jamiecat/5145002073,0.157813,0.698611,0.250781,0.838889,/m/09vh0m
007085c9466545f6,https://farm7.staticflickr.com/1363/5145002073_6d316a6586_o.jpg,https://www.flickr.com/photos/jamiecat/5145002073,0.182031,0.7875,0.266406,0.938889,/m/09vh0m
04b7fa664feb3857,https://farm8.staticflickr.com/8172/8011415936_7a17c520e1_o.jpg,https://www.flickr.com/photos/smjb/8011415936,0.090625,0.091083,0.45,0.893576,/m/01sdgj
04b7fa664feb3857,https://farm8.staticflickr.com/8172/8011415936_7a17c520e1_o.jpg,https://www.flickr.com/photos/smjb/8011415936,0.490625,0.072867,0.83875,0.915628,/m/01sdgj
003df9e04b7ba316,https://farm7.staticflickr.com/83/265042112_993b96d237_o.jpg,https://www.flickr.com/photos/kengz/265042112,0.0,0.0,0.999375,0.999062,/m/09vh0m
003df9e04b7ba316,https://farm7.staticflickr.com/83/265042112_993b96d237_o.jpg,https://www.flickr.com/photos/kengz/265042112,0.00875,0.0,0.999375,0.449343,/m/09vh0m
003df9e04b7ba316,https://farm7.staticflickr.com/83/265042112_993b96d237_o.jpg,https://www.flickr.com/photos/kengz/265042112,0.19,0.558161,0.235,0.593809,/m/09vh0m
003df9e04b7ba316,https://farm7.staticflickr.com/83/265042112_993b96d237_o.jpg,https://www.flickr.com/photos/kengz/265042112,0.268125,0.606004,0.33625,0.673546,/m/09vh0m
003df9e04b7ba316,https://farm7.staticflickr.com/83/265042112_993b96d237_o.jpg,https://www.flickr.com/photos/kengz/265042112,0.300625,0.257036,0.346875,0.349906,/m/09vh0m
003df9e04b7ba316,https://farm7.staticflickr.com/83/265042112_993b96d237_o.jpg,https://www.flickr.com/photos/kengz/265042112,0.314375,0.507505,0.34875,0.558161,/m/09vh0m
003df9e04b7ba316,https://farm7.staticflickr.com/83/265042112_993b96d237_o.jpg,https://www.flickr.com/photos/kengz/265042112,0.3575,0.402439,0.430625,0.488743,/m/09vh0m
003df9e04b7ba316,https://farm7.staticflickr.com/83/265042112_993b96d237_o.jpg,https://www.flickr.com/photos/kengz/265042112,0.413125,0.233583,0.461875,0.342402,/m/09vh0m
003df9e04b7ba316,https://farm7.staticflickr.com/83/265042112_993b96d237_o.jpg,https://www.flickr.com/photos/kengz/265042112,0.574375,0.233583,0.6,0.327392,/m/09vh0m
003df9e04b7ba316,https://farm7.staticflickr.com/83/265042112_993b96d237_o.jpg,https://www.flickr.com/photos/kengz/265042112,0.724375,0.62758,0.855,0.73546,/m/09vh0m
bd73383823d12e82,https://farm3.staticflickr.com/325/20016121585_40bb38ef9b_o.jpg,https://www.flickr.com/photos/norisa/20016121585,0.0,0.144531,0.6875,0.989844,/m/0d7pp
0e49794559213c24,https://farm5.staticflickr.com/7158/6564292171_2742066200_o.jpg,https://www.flickr.com/photos/pennuja/6564292171,0.093125,0.282895,0.33875,0.950188,/m/016vt9
0e49794559213c24,https://farm5.staticflickr.com/7158/6564292171_2742066200_o.jpg,https://www.flickr.com/photos/pennuja/6564292171,0.1875,0.56109,0.454375,0.99812,/m/016vt9
0e49794559213c24,https://farm5.staticflickr.com/7158/6564292171_2742066200_o.jpg,https://www.flickr.com/photos/pennuja/6564292171,0.141875,0.014098,0.538125,0.75,/m/016vt9
0e49794559213c24,https://farm5.staticflickr.com/7158/6564292171_2742066200_o.jpg,https://www.flickr.com/photos/pennuja/6564292171,0.1125,0.399436,0.301875,0.909774,/m/016vt9
0e49794559213c24,https://farm5.staticflickr.com/7158/6564292171_2742066200_o.jpg,https://www.flickr.com/photos/pennuja/6564292171,0.20875,0.676692,0.415,0.996241,/m/016vt9
0e49794559213c24,https://farm5.staticflickr.com/7158/6564292171_2742066200_o.jpg,https://www.flickr.com/photos/pennuja/6564292171,0.145625,0.347744,0.193125,0.43609,/m/016vt9
0e49794559213c24,https://farm5.staticflickr.com/7158/6564292171_2742066200_o.jpg,https://www.flickr.com/photos/pennuja/6564292171,0.308125,0.575188,0.355625,0.669173,/m/016vt9
07051cd81c101e42,https://farm3.staticflickr.com/2943/15345185405_0c5d4e6486_o.jpg,https://www.flickr.com/photos/sparkfun/15345185405,0.535,0.473333,0.976667,0.833333,/m/0d7pp
07051cd81c101e42,https://farm3.staticflickr.com/2943/15345185405_0c5d4e6486_o.jpg,https://www.flickr.com/photos/sparkfun/15345185405,0.645,0.538333,0.745,0.68,/m/0d7pp
00d99c2b5b9f6a7f,https://c8.staticflickr.com/8/7228/7297735798_9091deb54e_o.jpg,https://www.flickr.com/photos/boston_public_library/7297735798,0.739333,0.140042,0.926,0.529046,/m/01sdgj
00d99c2b5b9f6a7f,https://c8.staticflickr.com/8/7228/7297735798_9091deb54e_o.jpg,https://www.flickr.com/photos/boston_public_library/7297735798,0.781333,0.221992,0.879333,0.415975,/m/01sdgj
2675cbd3dd7c488c,https://c5.staticflickr.com/3/2334/2527994700_9a95517107_o.jpg,https://www.flickr.com/photos/mujitra/2527994700,0.510625,0.102251,0.80375,0.988743,/m/02h5d
2675cbd3dd7c488c,https://c5.staticflickr.com/3/2334/2527994700_9a95517107_o.jpg,https://www.flickr.com/photos/mujitra/2527994700,0.514375,0.104128,0.798125,0.984053,/m/02h5d
2675cbd3dd7c488c,https://c5.staticflickr.com/3/2334/2527994700_9a95517107_o.jpg,https://www.flickr.com/photos/mujitra/2527994700,0.604375,0.292683,0.774375,0.686679,/m/02h5d
2675cbd3dd7c488c,https://c5.staticflickr.com/3/2334/2527994700_9a95517107_o.jpg,https://www.flickr.com/photos/mujitra/2527994700,0.6575,0.129456,0.76375,0.290807,/m/02h5d
01c38fc3c4d8b081,https://farm2.staticflickr.com/7030/6601085449_8fd27a9c57_o.jpg,https://www.flickr.com/photos/jamesonfink/6601085449,0.0,0.021667,0.99875,0.876667,/m/09vh0m
05577d3d15e454c3,https://farm4.staticflickr.com/5147/5594997121_4b99a4c49a_o.jpg,https://www.flickr.com/photos/mejiaperalta/5594997121,0.502,0.646667,0.64,0.754,/m/0d7pp
00a1e7b192ca063f,https://c8.staticflickr.com/6/5581/14474266459_3d1cb9c633_o.jpg,https://www.flickr.com/photos/trishhamme/14474266459,0.112077,0.138734,0.880193,0.85568,/m/016vt9
0fd4a8dbec51a09c,https://c5.staticflickr.com/5/4075/4898128045_b3f02c9f6f_o.jpg,https://www.flickr.com/photos/daquellamanera/4898128045,0.205,0.183125,0.290833,0.21875,/m/0d7pp
0187f13f0c36a7fa,https://c3.staticflickr.com/4/3101/2416189917_1caa511148_o.jpg,https://www.flickr.com/photos/ecpelotas/2416189917,0.610352,0.616758,0.668945,0.684066,/m/02wvcj0
a62b6803a2ed9ae6,https://farm7.staticflickr.com/654/20517886674_a5a0c0bfbb_o.jpg,https://www.flickr.com/photos/50019407@N03/20517886674,0.024375,0.031002,0.464375,0.955299,/m/09vh0m
0981511725ae1f40,https://farm1.staticflickr.com/7087/7158805894_c4b185d17a_o.jpg,https://www.flickr.com/photos/rosenfeldmedia/7158805894/,0.215311,0.0,0.76555,0.980198,/m/02h5d
1e6475b470d66ef4,https://farm5.staticflickr.com/3366/3257789585_9fb4540590_o.jpg,https://www.flickr.com/photos/agrebi_design/3257789585,0.157227,0.550781,0.491211,0.947917,/m/0d7pp
1e6475b470d66ef4,https://farm5.staticflickr.com/3366/3257789585_9fb4540590_o.jpg,https://www.flickr.com/photos/agrebi_design/3257789585,0.02832,0.080729,0.96875,0.842448,/m/0d7pp
000ad20b5e452b24,https://farm5.staticflickr.com/7589/17138453506_5375eb098c_o.jpg,https://www.flickr.com/photos/vernieman/17138453506/,0.0,0.192188,0.603125,0.917188,/m/09vh0m
000ad20b5e452b24,https://farm5.staticflickr.com/7589/17138453506_5375eb098c_o.jpg,https://www.flickr.com/photos/vernieman/17138453506/,0.407813,0.134375,0.998438,0.91875,/m/09vh0m
15b234c4036dd16c,https://c5.staticflickr.com/5/4066/4434976319_fa38657c78_o.jpg,https://www.flickr.com/photos/ogwrnsk/4434976319,0.03625,0.314259,0.4125,0.830206,/m/09vh0m
15b234c4036dd16c,https://c5.staticflickr.com/5/4066/4434976319_fa38657c78_o.jpg,https://www.flickr.com/photos/ogwrnsk/4434976319,0.02375,0.286116,0.458125,0.824578,/m/09vh0m
15b234c4036dd16c,https://c5.staticflickr.com/5/4066/4434976319_fa38657c78_o.jpg,https://www.flickr.com/photos/ogwrnsk/4434976319,0.3125,0.051595,0.6225,0.373358,/m/09vh0m
15b234c4036dd16c,https://c5.staticflickr.com/5/4066/4434976319_fa38657c78_o.jpg,https://www.flickr.com/photos/ogwrnsk/4434976319,0.301875,0.036585,0.62875,0.378987,/m/09vh0m
069dbe47b3a2dbbb,https://c4.staticflickr.com/4/3599/3685764486_72552d4e56_o.jpg,https://www.flickr.com/photos/notionscapital/3685764486,0.576667,0.034749,0.98,0.976834,/m/0d7pp
003084a19c441534,https://farm5.staticflickr.com/3889/14923884541_9a75958f71_o.jpg,https://www.flickr.com/photos/ncauk/14923884541,0.135625,0.784167,0.76375,0.971667,/m/01sdgj
003084a19c441534,https://farm5.staticflickr.com/3889/14923884541_9a75958f71_o.jpg,https://www.flickr.com/photos/ncauk/14923884541,0.176875,0.678333,0.745,0.7625,/m/01sdgj
02b858865e1612e7,https://farm8.staticflickr.com/3673/9638351613_259cff7f79_o.jpg,https://www.flickr.com/photos/manc72/9638351613,0.288125,0.799812,0.366875,0.898496,/m/02wvcj0
573df1e0b01cd3ff,https://c8.staticflickr.com/4/3089/3129165738_9c03ccb0da_o.jpg,https://www.flickr.com/photos/42742849@N00/3129165738,0.588867,0.234375,0.956055,0.760417,/m/016vt9
