ImageID,OriginalURL,OriginalLandingURL,XMin,YMin,XMax,YMax
049222495b1d9f1c,https://c5.staticflickr.com/6/5219/5452018377_a4431049ce_o.jpg,https://www.flickr.com/photos/ericabreetoe/5452018377,0.510625,0.0,0.750625,0.402439
ba782ccb35666f61,https://farm2.staticflickr.com/6174/6200314577_7a9a46f418_o.jpg,https://www.flickr.com/photos/mujitra/6200314577,0.077519,0.069277,0.48062,0.957831
ba782ccb35666f61,https://farm2.staticflickr.com/6174/6200314577_7a9a46f418_o.jpg,https://www.flickr.com/photos/mujitra/6200314577,0.234496,0.228916,0.401163,0.412651
18cbb2865434ba9c,https://c5.staticflickr.com/9/8724/16985466009_3baecd0580_o.jpg,https://www.flickr.com/photos/96223380@N02/16985466009,0.021694,0.205656,0.319215,0.997429
18cbb2865434ba9c,https://c5.staticflickr.com/9/8724/16985466009_3baecd0580_o.jpg,https://www.flickr.com/photos/96223380@N02/16985466009,0.030992,0.457584,0.247934,0.997429
00b082c3dda51382,https://farm3.staticflickr.com/7569/16322660831_33d83e93d7_o.jpg,https://www.flickr.com/photos/spera-designerschuhe/16322660831,0.0,0.0,0.999375,0.999056
0747097f650f1273,https://farm4.staticflickr.com/4015/4670674826_a7bc9982c3_o.jpg,https://www.flickr.com/photos/rzuranski/4670674826,0.19375,0.032864,0.890625,0.971831
0747097f650f1273,https://farm4.staticflickr.com/4015/4670674826_a7bc9982c3_o.jpg,https://www.flickr.com/photos/rzuranski/4670674826,0.2,0.530516,0.90625,0.995305
0747097f650f1273,https://farm4.staticflickr.com/4015/4670674826_a7bc9982c3_o.jpg,https://www.flickr.com/photos/rzuranski/4670674826,0.390625,0.093897,0.621875,0.600939
005c1147898ed38c,https://c5.staticflickr.com/6/5693/22011235661_de7dc0e5c0_o.jpg,https://www.flickr.com/photos/135202539@N04/22011235661,0.013571,0.020364,0.982857,0.984995
1031e6260f072ae3,https://farm4.staticflickr.com/7141/14006810163_b45ac98d17_o.jpg,https://www.flickr.com/photos/terry/14006810163,0.726704,0.239167,0.999375,0.994167
1031e6260f072ae3,https://farm4.staticflickr.com/7141/14006810163_b45ac98d17_o.jpg,https://www.flickr.com/photos/terry/14006810163,0.838024,0.2875,0.945591,0.4825
219de91e0842d21d,https://c6.staticflickr.com/4/3853/15019772511_66686a3e8b_o.jpg,https://www.flickr.com/photos/wildreturn/15019772511/in/photostream/,0.091875,0.274665,0.948125,0.764799
c627245421cccff1,https://farm2.staticflickr.com/3531/3246140257_23bc874f26_o.jpg,https://www.flickr.com/photos/pacomexico/3246140257,0.03252,0.216777,1.0,0.819981
00600cd486b311c1,https://farm2.staticflickr.com/8470/8112591925_b4405145ae_o.jpg,https://www.flickr.com/photos/craftivist-collective/8112591925,0.0,0.045028,0.580625,0.962477
00600cd486b311c1,https://farm2.staticflickr.com/8470/8112591925_b4405145ae_o.jpg,https://www.flickr.com/photos/craftivist-collective/8112591925,0.365,0.502814,0.793125,0.999062
0017e1b25364f406,https://farm7.staticflickr.com/2753/4345623344_ccaa2d3836_o.jpg,https://www.flickr.com/photos/mdid/4345623344,0.0,0.0,0.21,0.998889
0017e1b25364f406,https://farm7.staticflickr.com/2753/4345623344_ccaa2d3836_o.jpg,https://www.flickr.com/photos/mdid/4345623344,0.20625,0.0,0.56875,0.998889
0017e1b25364f406,https://farm7.staticflickr.com/2753/4345623344_ccaa2d3836_o.jpg,https://www.flickr.com/photos/mdid/4345623344,0.540625,0.0,0.999375,0.998889
00325fc8496cde98,https://c1.staticflickr.com/3/2740/4177422474_65ed2a2f4b_o.jpg,https://www.flickr.com/photos/thoth-god/4177422474,0.0,0.0,0.998773,0.998808
074d6af730ed17a6,https://farm7.staticflickr.com/7057/6969277899_04e38be4f4_o.jpg,https://www.flickr.com/photos/csc1950/6969277899/,0.091613,0.1175,0.865161,0.8875
074d6af730ed17a6,https://farm7.staticflickr.com/7057/6969277899_04e38be4f4_o.jpg,https://www.flickr.com/photos/csc1950/6969277899/,0.432258,0.55375,0.852258,0.78625
074d6af730ed17a6,https://farm7.staticflickr.com/7057/6969277899_04e38be4f4_o.jpg,https://www.flickr.com/photos/csc1950/6969277899/,0.448387,0.666875,0.894194,0.91125
074d6af730ed17a6,https://farm7.staticflickr.com/7057/6969277899_04e38be4f4_o.jpg,https://www.flickr.com/photos/csc1950/6969277899/,0.087097,0.09,0.638065,0.809375
074d6af730ed17a6,https://farm7.staticflickr.com/7057/6969277899_04e38be4f4_o.jpg,https://www.flickr.com/photos/csc1950/6969277899/,0.087742,0.446875,0.614839,0.804375
2a3b5cdb2a198739,https://c2.staticflickr.com/4/3728/11966922464_5815edb811_o.jpg,https://www.flickr.com/photos/digitpedia/11966922464,0.145594,0.235556,0.489464,0.76
5252f4c8746b73da,https://c3.staticflickr.com/9/8871/17342987266_2ed8170492_o.jpg,https://www.flickr.com/photos/dinnerseries/17342987266,0.3625,0.19606,0.72375,0.742026
00261915872198b0,https://farm1.staticflickr.com/3314/3306165450_a696cf28a9_o.jpg,https://www.flickr.com/photos/ttrimm/3306165450,0.0,0.082707,0.485,0.99812
06accc5912124fb3,https://farm4.staticflickr.com/1020/1390148041_0061e227f9_o.jpg,https://www.flickr.com/photos/hans-westbeek/1390148041,0.21875,0.17439,0.392578,0.520732
06accc5912124fb3,https://farm4.staticflickr.com/1020/1390148041_0061e227f9_o.jpg,https://www.flickr.com/photos/hans-westbeek/1390148041,0.205078,0.192683,0.397461,0.503659
06accc5912124fb3,https://farm4.staticflickr.com/1020/1390148041_0061e227f9_o.jpg,https://www.flickr.com/photos/hans-westbeek/1390148041,0.648438,0.192683,0.943359,0.779268
06accc5912124fb3,https://farm4.staticflickr.com/1020/1390148041_0061e227f9_o.jpg,https://www.flickr.com/photos/hans-westbeek/1390148041,0.647461,0.202439,0.942383,0.767073
06accc5912124fb3,https://farm4.staticflickr.com/1020/1390148041_0061e227f9_o.jpg,https://www.flickr.com/photos/hans-westbeek/1390148041,0.041992,0.046341,0.970703,0.968293
0027717ee5abd636,https://farm7.staticflickr.com/3601/3499252599_b36204963e_o.jpg,https://www.flickr.com/photos/akras/3499252599,0.66375,0.00469,0.99625,0.881801
0027717ee5abd636,https://farm7.staticflickr.com/3601/3499252599_b36204963e_o.jpg,https://www.flickr.com/photos/akras/3499252599,0.171875,0.165103,0.69625,0.909944
0027717ee5abd636,https://farm7.staticflickr.com/3601/3499252599_b36204963e_o.jpg,https://www.flickr.com/photos/akras/3499252599,0.0,0.0,0.999375,0.998124
0027717ee5abd636,https://farm7.staticflickr.com/3601/3499252599_b36204963e_o.jpg,https://www.flickr.com/photos/akras/3499252599,0.184375,0.0,0.501875,0.28424
0027717ee5abd636,https://farm7.staticflickr.com/3601/3499252599_b36204963e_o.jpg,https://www.flickr.com/photos/akras/3499252599,0.20375,0.637899,0.534375,0.899625
0027717ee5abd636,https://farm7.staticflickr.com/3601/3499252599_b36204963e_o.jpg,https://www.flickr.com/photos/akras/3499252599,0.68625,0.0,0.999375,0.868668
0027717ee5abd636,https://farm7.staticflickr.com/3601/3499252599_b36204963e_o.jpg,https://www.flickr.com/photos/akras/3499252599,0.690625,0.546904,0.9275,0.699812
0027717ee5abd636,https://farm7.staticflickr.com/3601/3499252599_b36204963e_o.jpg,https://www.flickr.com/photos/akras/3499252599,0.0,0.0,0.999375,0.927767
0023b0e23b369b8d,https://c6.staticflickr.com/3/2177/2407844826_ce88fc9d01_o.jpg,https://www.flickr.com/photos/51195110@N00/2407844826,0.367188,0.604106,0.429688,0.690616
0023b0e23b369b8d,https://c6.staticflickr.com/3/2177/2407844826_ce88fc9d01_o.jpg,https://www.flickr.com/photos/51195110@N00/2407844826,0.619141,0.341642,0.693359,0.461877
0023b0e23b369b8d,https://c6.staticflickr.com/3/2177/2407844826_ce88fc9d01_o.jpg,https://www.flickr.com/photos/51195110@N00/2407844826,0.739258,0.228739,0.833008,0.391496
0023b0e23b369b8d,https://c6.staticflickr.com/3/2177/2407844826_ce88fc9d01_o.jpg,https://www.flickr.com/photos/51195110@N00/2407844826,0.366211,0.601173,0.421875,0.705279
0023b0e23b369b8d,https://c6.staticflickr.com/3/2177/2407844826_ce88fc9d01_o.jpg,https://www.flickr.com/photos/51195110@N00/2407844826,0.619141,0.341642,0.693359,0.480938
0023b0e23b369b8d,https://c6.staticflickr.com/3/2177/2407844826_ce88fc9d01_o.jpg,https://www.flickr.com/photos/51195110@N00/2407844826,0.740234,0.228739,0.833984,0.391496
0023b0e23b369b8d,https://c6.staticflickr.com/3/2177/2407844826_ce88fc9d01_o.jpg,https://www.flickr.com/photos/51195110@N00/2407844826,0.365234,0.595308,0.429688,0.717009
0023b0e23b369b8d,https://c6.staticflickr.com/3/2177/2407844826_ce88fc9d01_o.jpg,https://www.flickr.com/photos/51195110@N00/2407844826,0.623047,0.33871,0.695312,0.475073
0023b0e23b369b8d,https://c6.staticflickr.com/3/2177/2407844826_ce88fc9d01_o.jpg,https://www.flickr.com/photos/51195110@N00/2407844826,0.735352,0.225806,0.835938,0.406158
00036ea2b476f860,https://farm1.staticflickr.com/2697/4491818639_ab7a13e97b_o.jpg,https://www.flickr.com/photos/baligraph/4491818639,0.265625,0.148438,0.513672,0.638021
00036ea2b476f860,https://farm1.staticflickr.com/2697/4491818639_ab7a13e97b_o.jpg,https://www.flickr.com/photos/baligraph/4491818639,0.453125,0.511719,0.667969,0.880208
00036ea2b476f860,https://farm1.staticflickr.com/2697/4491818639_ab7a13e97b_o.jpg,https://www.flickr.com/photos/baligraph/4491818639,0.668945,0.289062,0.775391,0.49349
7b0e020d8a3a763f,https://c8.staticflickr.com/8/7388/12679512123_453048ff5c_o.jpg,https://www.flickr.com/photos/santaolalla/12679512123,0.75875,0.438795,0.8975,0.704331
7b0e020d8a3a763f,https://c8.staticflickr.com/8/7388/12679512123_453048ff5c_o.jpg,https://www.flickr.com/photos/santaolalla/12679512123,0.74625,0.463277,0.8975,0.721281
7dcc5455d4869cb6,https://farm7.staticflickr.com/6135/5955246480_6322b117e8_o.jpg,https://www.flickr.com/photos/pittaya/5955246480,0.563125,0.287993,0.66125,0.355535
02f4615f035e73a6,https://farm7.staticflickr.com/7374/13701369365_f7d116abb7_o.jpg,https://www.flickr.com/photos/india_7/13701369365,0.0,0.0,0.995,0.996324
02f4615f035e73a6,https://farm7.staticflickr.com/7374/13701369365_f7d116abb7_o.jpg,https://www.flickr.com/photos/india_7/13701369365,0.06,0.735294,0.935,0.845588
008b8556a73601ae,https://c7.staticflickr.com/4/3053/2571672784_0198982f8a_o.jpg,https://www.flickr.com/photos/kretyen/2571672784,0.25,0.095,0.992969,0.790625
04726830998785ed,https://c6.staticflickr.com/8/7555/15948557231_c384db1f85_o.jpg,https://www.flickr.com/photos/syedikhwan/15948557231,0.339063,0.529688,0.78125,0.86875
04726830998785ed,https://c6.staticflickr.com/8/7555/15948557231_c384db1f85_o.jpg,https://www.flickr.com/photos/syedikhwan/15948557231,0.690625,0.607813,0.998438,0.88125
00af8ab063fb1cf0,https://farm1.staticflickr.com/3002/2436392498_a884c99c54_o.jpg,https://www.flickr.com/photos/kalleboo/2436392498,0.04125,0.0675,0.92875,0.908333
00af8ab063fb1cf0,https://farm1.staticflickr.com/3002/2436392498_a884c99c54_o.jpg,https://www.flickr.com/photos/kalleboo/2436392498,0.31625,0.2425,0.999375,0.999167
003edf91acea710b,https://c4.staticflickr.com/4/3175/2631382769_c501ebf670_o.jpg,https://www.flickr.com/photos/rossharmes/2631382769,0.073125,0.1675,0.729375,0.819167
0144535ac673355e,https://c7.staticflickr.com/6/5155/5865324329_07c26215bb_o.jpg,https://www.flickr.com/photos/63498656@N04/5865324329,0.395,0.5,0.5325,0.870879
0144535ac673355e,https://c7.staticflickr.com/6/5155/5865324329_07c26215bb_o.jpg,https://www.flickr.com/photos/63498656@N04/5865324329,0.09,0.35989,0.9525,0.879121
0144535ac673355e,https://c7.staticflickr.com/6/5155/5865324329_07c26215bb_o.jpg,https://www.flickr.com/photos/63498656@N04/5865324329,0.09,0.054945,0.945,0.906593
0144535ac673355e,https://c7.staticflickr.com/6/5155/5865324329_07c26215bb_o.jpg,https://www.flickr.com/photos/63498656@N04/5865324329,0.475,0.593407,0.6,0.934066
f5ebc3254203c1d2,https://farm3.staticflickr.com/3505/4562343451_f56d2d98af_o.jpg,https://www.flickr.com/photos/ivanwalsh/4562343451,0.548125,0.094675,0.925,0.766864
0009ea9b1fb8db27,https://farm8.staticflickr.com/3823/9257712094_f18a1e8037_o.jpg,https://www.flickr.com/photos/boston_public_library/9257712094,0.024,0.694415,0.075333,0.781876
0009ea9b1fb8db27,https://farm8.staticflickr.com/3823/9257712094_f18a1e8037_o.jpg,https://www.flickr.com/photos/boston_public_library/9257712094,0.134667,0.743941,0.169333,0.810327
0009ea9b1fb8db27,https://farm8.staticflickr.com/3823/9257712094_f18a1e8037_o.jpg,https://www.flickr.com/photos/boston_public_library/9257712094,0.212,0.689146,0.259333,0.777661
0009ea9b1fb8db27,https://farm8.staticflickr.com/3823/9257712094_f18a1e8037_o.jpg,https://www.flickr.com/photos/boston_public_library/9257712094,0.252667,0.741834,0.309333,0.801897
0009ea9b1fb8db27,https://farm8.staticflickr.com/3823/9257712094_f18a1e8037_o.jpg,https://www.flickr.com/photos/boston_public_library/9257712094,0.350667,0.847208,0.392667,0.933614
0009ea9b1fb8db27,https://farm8.staticflickr.com/3823/9257712094_f18a1e8037_o.jpg,https://www.flickr.com/photos/boston_public_library/9257712094,0.398,0.854584,0.496667,0.958904
0009ea9b1fb8db27,https://farm8.staticflickr.com/3823/9257712094_f18a1e8037_o.jpg,https://www.flickr.com/photos/boston_public_library/9257712094,0.453333,0.69863,0.506,0.794521
0009ea9b1fb8db27,https://farm8.staticflickr.com/3823/9257712094_f18a1e8037_o.jpg,https://www.flickr.com/photos/boston_public_library/9257712094,0.516,0.739726,0.590667,0.790306
0009ea9b1fb8db27,https://farm8.staticflickr.com/3823/9257712094_f18a1e8037_o.jpg,https://www.flickr.com/photos/boston_public_library/9257712094,0.596667,0.735511,0.656,0.761855
0009ea9b1fb8db27,https://farm8.staticflickr.com/3823/9257712094_f18a1e8037_o.jpg,https://www.flickr.com/photos/boston_public_library/9257712094,0.688,0.630137,0.743333,0.696523
0009ea9b1fb8db27,https://farm8.staticflickr.com/3823/9257712094_f18a1e8037_o.jpg,https://www.flickr.com/photos/boston_public_library/9257712094,0.72,0.709168,0.774,0.755532
0009ea9b1fb8db27,https://farm8.staticflickr.com/3823/9257712094_f18a1e8037_o.jpg,https://www.flickr.com/photos/boston_public_library/9257712094,0.772667,0.632244,0.798,0.717597
0009ea9b1fb8db27,https://farm8.staticflickr.com/3823/9257712094_f18a1e8037_o.jpg,https://www.flickr.com/photos/boston_public_library/9257712094,0.814,0.670179,0.846,0.722866
0009ea9b1fb8db27,https://farm8.staticflickr.com/3823/9257712094_f18a1e8037_o.jpg,https://www.flickr.com/photos/boston_public_library/9257712094,0.839333,0.660695,0.874,0.704953
0009ea9b1fb8db27,https://farm8.staticflickr.com/3823/9257712094_f18a1e8037_o.jpg,https://www.flickr.com/photos/boston_public_library/9257712094,0.001333,0.59431,0.994667,0.986301
0009ea9b1fb8db27,https://farm8.staticflickr.com/3823/9257712094_f18a1e8037_o.jpg,https://www.flickr.com/photos/boston_public_library/9257712094,0.618667,0.822972,0.777333,0.98314
03982ceb4b545f32,https://farm3.staticflickr.com/1059/3175594506_0d2704996c_o.jpg,https://www.flickr.com/photos/waiferx/3175594506,0.038125,0.18432,0.695625,0.934946
03982ceb4b545f32,https://farm3.staticflickr.com/1059/3175594506_0d2704996c_o.jpg,https://www.flickr.com/photos/waiferx/3175594506,0.24875,0.066722,0.945625,0.626355
143f78f4150ae63d,https://c6.staticflickr.com/5/4137/4909696171_f0a2d924b7_o.jpg,https://www.flickr.com/photos/babbagecabbage/4909696171,0.15625,0.175422,0.485,0.886492
003af0ec415e7b9a,https://c3.staticflickr.com/4/3828/9637992256_aefdbf7949_o.jpg,https://www.flickr.com/photos/seo2/9637992256,0.003268,0.021242,0.993464,0.875817
06c9fb98702d277a,https://c3.staticflickr.com/6/5011/5477878566_56b36b37b2_o.jpg,https://www.flickr.com/photos/tahini/5477878566,0.7775,0.817308,0.8775,0.990385
06c9fb98702d277a,https://c3.staticflickr.com/6/5011/5477878566_56b36b37b2_o.jpg,https://www.flickr.com/photos/tahini/5477878566,0.01,0.870879,0.046875,0.990385
06c9fb98702d277a,https://c3.staticflickr.com/6/5011/5477878566_56b36b37b2_o.jpg,https://www.flickr.com/photos/tahini/5477878566,0.045625,0.929945,0.084375,0.990385
06c9fb98702d277a,https://c3.staticflickr.com/6/5011/5477878566_56b36b37b2_o.jpg,https://www.flickr.com/photos/tahini/5477878566,0.07625,0.916209,0.103125,0.980769
06c9fb98702d277a,https://c3.staticflickr.com/6/5011/5477878566_56b36b37b2_o.jpg,https://www.flickr.com/photos/tahini/5477878566,0.83375,0.769231,0.93875,0.978022
43087632546b6fdb,https://c4.staticflickr.com/7/6040/6282219181_738747e894_o.jpg,https://www.flickr.com/photos/topgold/6282219181,0.405625,0.150334,0.64875,0.91314
85cc0864b027a994,https://farm5.staticflickr.com/8684/16686586187_54d18494b1_o.jpg,https://www.flickr.com/photos/jakerust/16686586187,0.0,0.001867,0.999375,0.999066
85cc0864b027a994,https://farm5.staticflickr.com/8684/16686586187_54d18494b1_o.jpg,https://www.flickr.com/photos/jakerust/16686586187,0.0,0.0,0.999375,0.999066
010fc05932a1bf6a,https://c3.staticflickr.com/1/93/235196760_63a181960c_o.jpg,https://www.flickr.com/photos/orinrobertjohn/235196760,0.263682,0.108243,0.706468,0.683597
001a521d8bcffdd0,https://farm1.staticflickr.com/2809/9561114219_98dd9e3e91_o.jpg,https://www.flickr.com/photos/tamaiyuya/9561114219,0.001667,0.0,0.999167,0.999375
5fb4e2aa3626d769,https://c2.staticflickr.com/5/4031/4485603092_2a75aa9b46_o.jpg,https://www.flickr.com/photos/basykes/4485603092,0.55625,0.151667,0.96375,0.694167
5fb4e2aa3626d769,https://c2.staticflickr.com/5/4031/4485603092_2a75aa9b46_o.jpg,https://www.flickr.com/photos/basykes/4485603092,0.466875,0.758333,0.615625,0.971667
5fb4e2aa3626d769,https://c2.staticflickr.com/5/4031/4485603092_2a75aa9b46_o.jpg,https://www.flickr.com/photos/basykes/4485603092,0.0825,0.046667,0.559375,0.765
03cd9165df7a7e7b,https://c4.staticflickr.com/3/2944/15265176559_0be4978888_o.jpg,https://www.flickr.com/photos/bensutherland/15265176559,0.0,0.015833,0.999375,0.999167
006c31dd87c8df6e,https://c7.staticflickr.com/4/3015/2863804832_5688881fc5_o.jpg,https://www.flickr.com/photos/lulieboo/2863804832,0.0,0.0,0.999268,0.999091
006c31dd87c8df6e,https://c7.staticflickr.com/4/3015/2863804832_5688881fc5_o.jpg,https://www.flickr.com/photos/lulieboo/2863804832,0.125091,0.686364,0.26774,0.852727
006c31dd87c8df6e,https://c7.staticflickr.com/4/3015/2863804832_5688881fc5_o.jpg,https://www.flickr.com/photos/lulieboo/2863804832,0.231895,0.697273,0.425018,0.862727
006c31dd87c8df6e,https://c7.staticflickr.com/4/3015/2863804832_5688881fc5_o.jpg,https://www.flickr.com/photos/lulieboo/2863804832,0.361375,0.617273,0.44989,0.814545
006c31dd87c8df6e,https://c7.staticflickr.com/4/3015/2863804832_5688881fc5_o.jpg,https://www.flickr.com/photos/lulieboo/2863804832,0.466715,0.617273,0.574982,0.816364
006c31dd87c8df6e,https://c7.staticflickr.com/4/3015/2863804832_5688881fc5_o.jpg,https://www.flickr.com/photos/lulieboo/2863804832,0.537674,0.582727,0.619605,0.810909
006c31dd87c8df6e,https://c7.staticflickr.com/4/3015/2863804832_5688881fc5_o.jpg,https://www.flickr.com/photos/lulieboo/2863804832,0.632041,0.620909,0.727871,0.774545
006c31dd87c8df6e,https://c7.staticflickr.com/4/3015/2863804832_5688881fc5_o.jpg,https://www.flickr.com/photos/lulieboo/2863804832,0.766642,0.563636,0.868325,0.793636
006c31dd87c8df6e,https://c7.staticflickr.com/4/3015/2863804832_5688881fc5_o.jpg,https://www.flickr.com/photos/lulieboo/2863804832,0.834674,0.619091,0.89466,0.747273
21172d1350bff36a,https://c3.staticflickr.com/8/7762/17274690990_47fd4975fe_o.jpg,https://www.flickr.com/photos/bruceandsusan/17274690990,0.065,0.0,0.505,0.224444
0007b54189a67423,https://farm4.staticflickr.com/5288/5248256299_806a3fce7d_o.jpg,https://www.flickr.com/photos/psd/5248256299,0.040867,0.085625,0.936614,0.89125
12643df157e0d7f7,https://farm8.staticflickr.com/7363/14125961881_266cf297b0_o.jpg,https://www.flickr.com/photos/123711915@N05/14125961881,0.053333,0.056667,0.963333,0.946667
00634f2ef86bd784,https://farm5.staticflickr.com/5011/5454314518_3545967aec_o.jpg,https://www.flickr.com/photos/usfwsendsp/5454314518,0.29875,0.205833,0.770625,0.745
00634f2ef86bd784,https://farm5.staticflickr.com/5011/5454314518_3545967aec_o.jpg,https://www.flickr.com/photos/usfwsendsp/5454314518,0.290625,0.194167,0.765,0.769167
965428ac5e285d8e,https://c7.staticflickr.com/4/3894/14897406681_6a6912ab5a_o.jpg,https://www.flickr.com/photos/126131780@N08/14897406681,0.0,0.26125,0.999353,0.999375
166be890cd9554ae,https://c7.staticflickr.com/8/7096/7325800524_6922c0361a_o.jpg,https://www.flickr.com/photos/dhobern/7325800524,0.334375,0.143333,0.673125,0.863333
0045da0a05b635e3,https://farm4.staticflickr.com/3469/3290393220_56cd519389_o.jpg,https://www.flickr.com/photos/wheatfields/3290393220,0.0,0.0,0.998812,0.99916
07415312ef35cba8,https://c1.staticflickr.com/4/3053/2867442546_0024f95717_o.jpg,https://www.flickr.com/photos/dhobern/2867442546,0.057813,0.338542,0.907031,0.851042
011576fa60309f0f,https://c8.staticflickr.com/3/2514/4084961915_1371a94881_o.jpg,https://www.flickr.com/photos/vermazeren/4084961915,0.34082,0.240793,0.652344,0.715297
011576fa60309f0f,https://c8.staticflickr.com/3/2514/4084961915_1371a94881_o.jpg,https://www.flickr.com/photos/vermazeren/4084961915,0.518555,0.461756,0.880859,0.831445
63153fde731ae8e6,https://farm7.staticflickr.com/1001/5186953615_56ab235a28_o.jpg,https://www.flickr.com/photos/amystanley/5186953615,0.060998,0.109974,0.998152,0.961637
00251aa00f08831f,https://c8.staticflickr.com/4/3925/15177656388_762db61758_o.jpg,https://www.flickr.com/photos/caitbarron/15177656388,0.0,0.0,0.206875,0.823418
00251aa00f08831f,https://c8.staticflickr.com/4/3925/15177656388_762db61758_o.jpg,https://www.flickr.com/photos/caitbarron/15177656388,0.0,0.0,0.999375,0.999056
00251aa00f08831f,https://c8.staticflickr.com/4/3925/15177656388_762db61758_o.jpg,https://www.flickr.com/photos/caitbarron/15177656388,0.779375,0.287063,0.965625,0.474976
00251aa00f08831f,https://c8.staticflickr.com/4/3925/15177656388_762db61758_o.jpg,https://www.flickr.com/photos/caitbarron/15177656388,0.918125,0.340888,0.99875,0.561851
00eb2426bf85fcd3,https://farm4.staticflickr.com/2514/4016238482_a376230bb8_o.jpg,https://www.flickr.com/photos/yakobusan/4016238482,0.264444,0.31875,0.333333,0.371875
0080f819eacba1fe,https://c7.staticflickr.com/9/8225/8577581652_06fd4f302c_o.jpg,https://www.flickr.com/photos/fortum-sverige/8577581652,0.270169,0.32375,0.713884,0.7575
007b628d75c12302,https://farm3.staticflickr.com/7260/7862286924_e83b623816_o.jpg,https://www.flickr.com/photos/jeepersmedia/7862286924,0.129085,0.478758,0.349673,0.632353
007b628d75c12302,https://farm3.staticflickr.com/7260/7862286924_e83b623816_o.jpg,https://www.flickr.com/photos/jeepersmedia/7862286924,0.138889,0.501634,0.310458,0.580065
03f6288f49430b0c,https://c5.staticflickr.com/9/8239/8666239322_c575523fde_o.jpg,https://www.flickr.com/photos/benedeek/8666239322/,0.0,0.1625,0.489062,0.998438
03f6288f49430b0c,https://c5.staticflickr.com/9/8239/8666239322_c575523fde_o.jpg,https://www.flickr.com/photos/benedeek/8666239322/,0.007812,0.165625,0.471875,0.998438
03f6288f49430b0c,https://c5.staticflickr.com/9/8239/8666239322_c575523fde_o.jpg,https://www.flickr.com/photos/benedeek/8666239322/,0.359375,0.064062,0.998438,0.998438
00268794e47eba14,https://farm5.staticflickr.com/3652/3372055801_df74225488_o.jpg,https://www.flickr.com/photos/mujitra/3372055801,0.295625,0.594041,0.324375,0.621043
00268794e47eba14,https://farm5.staticflickr.com/3652/3372055801_df74225488_o.jpg,https://www.flickr.com/photos/mujitra/3372055801,0.02625,0.094041,0.981875,0.89013
00268794e47eba14,https://farm5.staticflickr.com/3652/3372055801_df74225488_o.jpg,https://www.flickr.com/photos/mujitra/3372055801,0.279375,0.487896,0.5175,0.664804
0c334bb4e67f9448,https://c1.staticflickr.com/6/5293/5427063703_5c38e74afe_o.jpg,https://www.flickr.com/photos/8047705@N02/5427063703,0.520625,0.708098,0.72375,0.853107
0c334bb4e67f9448,https://c1.staticflickr.com/6/5293/5427063703_5c38e74afe_o.jpg,https://www.flickr.com/photos/8047705@N02/5427063703,0.019375,0.099812,0.953125,0.671375
0c334bb4e67f9448,https://c1.staticflickr.com/6/5293/5427063703_5c38e74afe_o.jpg,https://www.flickr.com/photos/8047705@N02/5427063703,0.511875,0.518832,0.999375,0.868173
057f8ea4bcb05b2c,https://c5.staticflickr.com/9/8295/7986856799_4b3e63b172_o.jpg,https://www.flickr.com/photos/24316472@N03/7986856799,0.071942,0.256198,0.297362,0.991736
057f8ea4bcb05b2c,https://c5.staticflickr.com/9/8295/7986856799_4b3e63b172_o.jpg,https://www.flickr.com/photos/24316472@N03/7986856799,0.22542,0.157025,0.374101,0.77686
057f8ea4bcb05b2c,https://c5.staticflickr.com/9/8295/7986856799_4b3e63b172_o.jpg,https://www.flickr.com/photos/24316472@N03/7986856799,0.359712,0.0,0.527578,0.578512
057f8ea4bcb05b2c,https://c5.staticflickr.com/9/8295/7986856799_4b3e63b172_o.jpg,https://www.flickr.com/photos/24316472@N03/7986856799,0.098321,0.586777,0.318945,0.991736
057f8ea4bcb05b2c,https://c5.staticflickr.com/9/8295/7986856799_4b3e63b172_o.jpg,https://www.flickr.com/photos/24316472@N03/7986856799,0.23741,0.347107,0.364508,0.818182
015c62c4cba7da7e,https://c7.staticflickr.com/3/2750/4380877506_de4a88766f_o.jpg,https://www.flickr.com/photos/kylehase/4380877506,0.400625,0.541353,0.566875,0.805451
015c62c4cba7da7e,https://c7.staticflickr.com/3/2750/4380877506_de4a88766f_o.jpg,https://www.flickr.com/photos/kylehase/4380877506,0.4125,0.239662,0.626875,0.434211
0071dc035a60427e,https://c7.staticflickr.com/1/34/101120419_d786168136_o.jpg,https://www.flickr.com/photos/davedawson/101120419,0.1,0.0,0.9125,0.999067
0a87be85601d6fb5,https://farm6.staticflickr.com/8545/8699992547_6edcb0870f_o.jpg,https://www.flickr.com/photos/michellemilla/8699992547,0.305625,0.270931,0.92875,0.836312
0a87be85601d6fb5,https://farm6.staticflickr.com/8545/8699992547_6edcb0870f_o.jpg,https://www.flickr.com/photos/michellemilla/8699992547,0.0,0.189087,0.37125,0.389464
0a87be85601d6fb5,https://farm6.staticflickr.com/8545/8699992547_6edcb0870f_o.jpg,https://www.flickr.com/photos/michellemilla/8699992547,0.0,0.0,0.4075,0.317968
0a87be85601d6fb5,https://farm6.staticflickr.com/8545/8699992547_6edcb0870f_o.jpg,https://www.flickr.com/photos/michellemilla/8699992547,0.005,0.310442,0.351875,0.4873
021bac9b06827b82,https://farm3.staticflickr.com/8612/16248775638_9ac69c4ede_o.jpg,https://www.flickr.com/photos/jeepersmedia/16248775638,0.0,0.0,0.999375,0.998829
